97, 3, 0
93, 7, 0
92, 8, 0
77, 23, 0
72, 28, 0
71, 29, 0
70, 30, 0
70, 30, 0
69, 31, 0
65, 35, 0
54, 46, 0
51, 49, 0
50, 50, 0
49, 51, 0
44, 56, 0
42, 58, 0
41, 59, 0
41, 59, 0
41, 59, 0
41, 59, 0
41, 59, 0
41, 59, 0
41, 59, 0
40, 60, 0
39, 61, 0
38, 62, 0
37, 63, 0
37, 63, 0
37, 63, 0
35, 65, 0
35, 65, 0
34, 66, 0
33, 67, 0
31, 69, 0
30, 70, 0
30, 70, 0
30, 70, 0
29, 71, 0
28, 72, 0
28, 72, 0
28, 72, 0
28, 72, 0
28, 72, 0
27, 73, 0
27, 73, 0
27, 73, 0
27, 73, 0
27, 73, 0
25, 75, 0
23, 77, 0
23, 77, 0
23, 77, 0
23, 77, 0
23, 77, 0
23, 77, 0
23, 77, 0
22, 78, 0
21, 79, 0
21, 79, 0
21, 79, 0
21, 79, 0
20, 80, 0
20, 80, 0
20, 80, 0
20, 80, 0
20, 80, 0
20, 80, 0
20, 80, 0
20, 80, 0
18, 82, 0
18, 82, 0
18, 82, 0
18, 82, 0
18, 82, 0
18, 82, 0
17, 83, 0
17, 83, 0
17, 83, 0
17, 83, 0
17, 83, 0
16, 84, 0
15, 85, 0
15, 85, 0
15, 85, 0
15, 85, 0
15, 85, 0
15, 85, 0
15, 85, 0
11, 89, 0
10, 90, 0
10, 90, 0
10, 90, 0
10, 90, 0
10, 90, 0
10, 90, 0
10, 90, 0
9, 91, 0
9, 91, 0
9, 91, 0
9, 91, 0
9, 91, 0
9, 91, 0
8, 92, 0
8, 92, 0
8, 92, 0
8, 92, 0
7, 93, 0
7, 93, 0
7, 93, 0
7, 93, 0
7, 93, 0
7, 93, 0
7, 93, 0
7, 93, 0
7, 93, 0
7, 93, 0
7, 93, 0
6, 94, 0
5, 95, 0
5, 95, 0
5, 95, 0
4, 89, 7
4, 88, 8
4, 73, 23
4, 68, 28
4, 67, 29
4, 66, 30
4, 66, 30
3, 66, 31
3, 62, 35
2, 52, 46
2, 49, 49
2, 48, 50
2, 47, 51
2, 42, 56
2, 40, 58
2, 39, 59
2, 39, 59
2, 39, 59
2, 39, 59
2, 39, 59
2, 39, 59
2, 39, 59
2, 38, 60
2, 37, 61
2, 36, 62
2, 35, 63
2, 35, 63
2, 35, 63
2, 33, 65
2, 33, 65
2, 32, 66
2, 31, 67
2, 29, 69
2, 28, 70
2, 28, 70
2, 28, 70
2, 27, 71
2, 26, 72
2, 26, 72
2, 26, 72
1, 27, 72
1, 27, 72
1, 26, 73
1, 26, 73
1, 26, 73
1, 26, 73
1, 26, 73
1, 24, 75
1, 22, 77
1, 22, 77
1, 22, 77
1, 22, 77
1, 22, 77
1, 22, 77
1, 22, 77
1, 21, 78
1, 20, 79
1, 20, 79
1, 20, 79
1, 20, 79
1, 19, 80
1, 19, 80
1, 19, 80
1, 19, 80
1, 19, 80
1, 19, 80
1, 19, 80
1, 19, 80
1, 17, 82
1, 17, 82
1, 17, 82
1, 17, 82
1, 17, 82
1, 17, 82
1, 16, 83
1, 16, 83
1, 16, 83
1, 16, 83
1, 16, 83
1, 15, 84
1, 14, 85
1, 14, 85
1, 14, 85
1, 14, 85
1, 14, 85
1, 14, 85
1, 14, 85
1, 10, 89
1, 9, 90
1, 9, 90
1, 9, 90
1, 9, 90
1, 9, 90
1, 9, 90
1, 9, 90
1, 8, 91
1, 8, 91
1, 8, 91
1, 8, 91
1, 8, 91
1, 8, 91
1, 7, 92
1, 7, 92
1, 7, 92
1, 7, 92
1, 6, 93
1, 6, 93
1, 6, 93
1, 6, 93
1, 6, 93
1, 6, 93
1, 6, 93
1, 6, 93
1, 6, 93
1, 6, 93
1, 6, 93
1, 5, 94
1, 4, 95
1, 4, 95
1, 4, 95
1, 3, 96
1, 3, 96
1, 3, 96
1, 3, 96
1, 3, 96
1, 3, 96
1, 3, 96
1, 2, 97
1, 2, 97
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 1, 98
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
1, 0, 99
